City,Start_Lat,Start_Lon,End_Lat,End_Lon,Route_Length_km,Road_Type,Accident_Count,Incident_Severity,Weather_Risk,Crowd_Level,Risk_Score
Pithoragarh,29.652352,80.269983,29.606412,80.352189,9.446,City,0,0,0.33,0.118,0.123
Pithoragarh,29.575632,80.32528,29.609857,80.306393,4.221,City,0,0,0.262,0.236,0.126
Pithoragarh,29.565973,80.358467,29.549982,80.307257,5.263,City,4,4,0.532,0.617,0.483
Pithoragarh,29.62833,80.32391,29.588394,80.369077,6.228,Highway,1,0,0.542,0.287,0.27
Pithoragarh,29.609232,80.313405,29.629633,80.342737,3.631,Highway,2,0,0.329,0.443,0.287
Pithoragarh,29.563635,80.383502,29.568532,80.411796,2.79,Highway,2,1,0.415,0.305,0.285
Pithoragarh,29.602896,80.317365,29.59808,80.287069,2.978,City,2,1,0.408,0.521,0.326
Pithoragarh,29.540996,80.345756,29.539708,80.356594,1.058,Hilly,2,1,0.427,0.069,0.242
Pithoragarh,29.581653,80.333106,29.543321,80.344953,4.414,Hilly,0,0,0.319,0.484,0.192
Pithoragarh,29.52677,80.381264,29.598987,80.331987,9.338,Rural,0,0,0.244,0.366,0.147
Pithoragarh,29.680129,80.252006,29.646142,80.38315,13.223,Hilly,2,0,0.212,0.722,0.308
Pithoragarh,29.581069,80.383191,29.546506,80.395829,4.033,City,2,2,0.226,0.405,0.249
Pithoragarh,29.599178,80.358086,29.523206,80.29986,10.153,Hilly,3,0,0.553,0.303,0.377
Pithoragarh,29.585494,80.323626,29.609721,80.307275,3.124,City,4,2,0.272,0.448,0.371
Pithoragarh,29.512222,80.294167,29.563507,80.305485,5.807,Highway,4,3,0.486,0.417,0.429
Pithoragarh,29.542858,80.285547,29.642848,80.30711,11.312,Hilly,2,1,0.446,0.284,0.291
Pithoragarh,29.570932,80.323927,29.567503,80.288585,3.439,Hilly,2,2,0.529,0.098,0.278
Pithoragarh,29.558358,80.287411,29.576224,80.292802,2.054,Hilly,2,1,0.553,0.095,0.285
Pithoragarh,29.607312,80.315993,29.635605,80.272574,5.245,Hilly,2,1,0.317,0.323,0.26
Pithoragarh,29.563302,80.377839,29.606422,80.295712,9.277,City,1,0,0.304,0.7,0.281
Pithoragarh,29.571393,80.329598,29.60231,80.265284,7.106,City,2,2,0.162,0.454,0.239
Pithoragarh,29.61047,80.313539,29.478963,80.256096,15.643,Hilly,1,0,0.333,0.171,0.184
Pithoragarh,29.569418,80.307596,29.594716,80.316946,2.955,Hilly,1,0,0.363,0.408,0.24
Pithoragarh,29.595967,80.371907,29.645835,80.283485,10.188,Highway,4,1,0.266,0.867,0.453
Pithoragarh,29.581786,80.309206,29.547241,80.279682,4.786,Hilly,1,0,0.478,0.355,0.264
Pithoragarh,29.631984,80.296811,29.582475,80.329863,6.365,Hilly,0,0,0.47,0.422,0.225
Pithoragarh,29.55393,80.364323,29.634016,80.28833,11.545,City,0,0,0.378,0.057,0.125
Pithoragarh,29.617836,80.280783,29.575903,80.292217,4.792,Highway,0,0,0.559,0.279,0.224
Pithoragarh,29.662794,80.390163,29.546263,80.278241,16.882,City,4,2,0.156,0.638,0.375
Pithoragarh,29.580942,80.312395,29.559766,80.382946,7.218,Highway,0,0,0.34,0.358,0.174
Pithoragarh,29.57245,80.298068,29.57723,80.339474,4.039,City,1,0,0.357,0.282,0.214
Pithoragarh,29.586819,80.321193,29.619557,80.287536,4.883,Hilly,0,0,0.425,0.416,0.211
Pithoragarh,29.575679,80.3308,29.589959,80.316275,2.12,Hilly,6,4,0.517,0.114,0.478
Pithoragarh,29.577781,80.324761,29.52293,80.317687,6.137,Highway,3,3,0.481,0.486,0.391
Pithoragarh,29.597179,80.30435,29.585783,80.275254,3.086,Hilly,0,0,0.4,0.384,0.197
Pithoragarh,29.60858,80.339826,29.576482,80.317165,4.188,City,2,0,0.23,0.685,0.306
Pithoragarh,29.596524,80.31345,29.549515,80.355513,6.623,Rural,1,1,0.316,0.322,0.209
Pithoragarh,29.599631,80.328022,29.546878,80.278191,7.592,Hilly,1,1,0.47,0.465,0.284
Pithoragarh,29.617883,80.24469,29.553044,80.325959,10.665,Rural,0,0,0.26,0.554,0.189
Pithoragarh,29.615549,80.318526,29.588072,80.365029,5.436,Rural,0,0,0.709,0.541,0.321
Pithoragarh,29.515987,80.350783,29.579382,80.286038,9.429,Hilly,1,0,0.691,0.349,0.327
Pithoragarh,29.56368,80.378073,29.619511,80.351024,6.737,Hilly,3,0,0.405,0.897,0.451
Pithoragarh,29.590415,80.303413,29.614796,80.332196,3.885,Highway,0,0,0.386,0.281,0.172
Pithoragarh,29.598678,80.347069,29.480401,80.315075,13.511,Hilly,3,3,0.503,0.736,0.448
Pithoragarh,29.605377,80.268743,29.585853,80.343584,7.555,City,2,0,0.489,0.167,0.28
Pithoragarh,29.641151,80.228488,29.632062,80.318798,8.787,Highway,1,0,0.469,0.329,0.257
Pithoragarh,29.566542,80.417331,29.605262,80.307705,11.441,Hilly,2,2,0.2,0.383,0.237
Pithoragarh,29.577844,80.360346,29.598476,80.304457,5.871,City,0,0,0.457,0.619,0.261
Pithoragarh,29.647784,80.310364,29.544719,80.356296,12.291,City,3,3,0.483,0.608,0.416
Pithoragarh,29.602498,80.363009,29.578015,80.297314,6.911,Highway,1,0,0.242,0.476,0.218
Pithoragarh,29.632698,80.294771,29.524005,80.192957,15.589,Rural,0,0,0.609,0.783,0.339
Pithoragarh,29.646521,80.221045,29.616364,80.277343,6.392,Highway,2,2,0.659,0.494,0.397
Pithoragarh,29.636035,80.333625,29.590474,80.303217,5.857,Hilly,4,4,0.411,0.46,0.415
Pithoragarh,29.609607,80.358908,29.601427,80.282212,7.47,City,2,0,0.195,0.294,0.217
Pithoragarh,29.602007,80.339029,29.574088,80.310752,4.137,Highway,0,0,0.619,0.394,0.264
Pithoragarh,29.555652,80.326552,29.570875,80.30489,2.693,Hilly,3,3,0.567,0.297,0.379
Pithoragarh,29.607375,80.330481,29.552984,80.348409,6.292,Rural,0,0,0.436,0.262,0.183
Pithoragarh,29.637054,80.3121,29.602144,80.291764,4.351,City,1,1,0.761,0.435,0.365
Pithoragarh,29.543082,80.330177,29.603508,80.286306,7.947,Hilly,2,1,0.453,0.522,0.34
Pithoragarh,29.575326,80.267718,29.597215,80.300247,3.977,Rural,0,0,0.279,0.19,0.122
Pithoragarh,29.601892,80.305042,29.583787,80.294105,2.274,Rural,5,3,0.333,0.759,0.502
Pithoragarh,29.563193,80.303904,29.577998,80.385976,8.106,City,1,0,0.458,0.527,0.293
Pithoragarh,29.581153,80.314237,29.580265,80.292143,2.139,Hilly,2,2,0.581,0.547,0.384
Pithoragarh,29.605182,80.320463,29.624545,80.284131,4.12,City,1,0,0.38,0.619,0.288
Pithoragarh,29.500473,80.39317,29.644945,80.35382,16.509,Rural,1,0,0.646,0.637,0.371
Pithoragarh,29.656692,80.277345,29.580236,80.317932,9.363,Rural,0,0,0.465,0.652,0.27
Pithoragarh,29.589522,80.299287,29.498735,80.41866,15.338,Hilly,2,2,0.377,0.587,0.33
Pithoragarh,29.591946,80.349366,29.582183,80.326682,2.447,Hilly,0,0,0.571,0.271,0.225
Pithoragarh,29.580401,80.303423,29.584589,80.314168,1.139,Rural,1,0,0.244,0.503,0.224
Pithoragarh,29.546508,80.300083,29.665653,80.366453,14.72,City,4,0,0.466,0.341,0.408
Pithoragarh,29.608692,80.350898,29.545827,80.307454,8.156,Hilly,1,1,0.229,0.259,0.171
Pithoragarh,29.606374,80.383075,29.555016,80.311404,8.98,Rural,1,1,0.534,0.503,0.311
Pithoragarh,29.583454,80.317908,29.575079,80.304176,1.622,City,0,0,0.169,0.213,0.093
Pithoragarh,29.581258,80.415813,29.528458,80.328501,10.286,Rural,3,2,0.18,0.149,0.234
Pithoragarh,29.627443,80.316671,29.527107,80.320696,11.164,Rural,0,0,0.645,0.288,0.251
Pithoragarh,29.624369,80.319056,29.557159,80.363236,8.608,Hilly,2,1,0.371,0.573,0.326
Pithoragarh,29.5925,80.222779,29.562091,80.287161,7.085,Highway,0,0,0.366,0.51,0.212
Pithoragarh,29.580053,80.309116,29.625618,80.399821,10.128,City,1,0,0.302,0.58,0.257
Pithoragarh,29.570855,80.327311,29.600861,80.257203,7.556,Hilly,3,2,0.176,0.552,0.313
Pithoragarh,29.561287,80.337116,29.564214,80.306584,2.971,City,0,0,0.448,0.371,0.209
Pithoragarh,29.577649,80.328103,29.504206,80.206333,14.334,Hilly,4,3,0.734,0.441,0.508
Pithoragarh,29.614661,80.296081,29.591814,80.333174,4.395,City,1,0,0.223,0.518,0.221
Pithoragarh,29.568592,80.329689,29.606716,80.264464,7.599,Hilly,0,0,0.528,0.043,0.167
Pithoragarh,29.567443,80.254083,29.568346,80.305169,4.942,Hilly,3,0,0.298,0.18,0.275
Pithoragarh,29.64945,80.284248,29.613276,80.323626,5.538,Highway,1,0,0.287,0.15,0.166
Pithoragarh,29.626249,80.267237,29.634109,80.301293,3.406,Hilly,3,2,0.241,0.448,0.312
Pithoragarh,29.620889,80.291432,29.635085,80.363318,7.125,Highway,1,0,0.181,0.104,0.125
Pithoragarh,29.545665,80.275415,29.567869,80.275392,2.469,City,4,1,0.564,0.297,0.428
Pithoragarh,29.571516,80.273035,29.602732,80.307715,4.826,City,0,0,0.224,0.698,0.207
Pithoragarh,29.528652,80.299516,29.601965,80.31382,8.269,City,1,1,0.481,0.447,0.284
Pithoragarh,29.543472,80.294776,29.572123,80.29268,3.192,Hilly,5,2,0.403,0.307,0.432
Pithoragarh,29.62887,80.327497,29.562221,80.33556,7.452,Hilly,3,3,0.645,0.495,0.443
Pithoragarh,29.56089,80.348178,29.481023,80.357196,8.924,Rural,1,0,0.188,0.371,0.181
Pithoragarh,29.56146,80.308925,29.579222,80.301246,2.11,Rural,2,0,0.235,0.544,0.279
Pithoragarh,29.588447,80.355518,29.531598,80.318551,7.262,Rural,4,2,0.444,0.311,0.395
Pithoragarh,29.533527,80.310084,29.55584,80.297702,2.755,Rural,2,1,0.331,0.537,0.307
Pithoragarh,29.514959,80.224581,29.583552,80.342535,13.724,Rural,1,0,0.181,0.216,0.147
Pithoragarh,29.62326,80.275734,29.578277,80.297731,5.435,Highway,4,4,0.399,0.104,0.34
Pithoragarh,29.574542,80.294465,29.523951,80.325083,6.358,Highway,0,0,0.426,0.31,0.19
Pithoragarh,29.647026,80.237388,29.59439,80.320085,9.907,Hilly,0,0,0.283,0.642,0.213
Pithoragarh,29.570596,80.310016,29.632793,80.37476,9.328,Hilly,3,2,0.289,0.72,0.381
Pithoragarh,29.641914,80.369754,29.628682,80.284747,8.347,Highway,0,0,0.317,0.09,0.113
Pithoragarh,29.537183,80.295189,29.587776,80.308849,5.779,City,0,0,0.286,0.263,0.138
Pithoragarh,29.625471,80.401354,29.522047,80.262003,17.716,Highway,1,0,0.55,0.554,0.326
Pithoragarh,29.596822,80.271306,29.567554,80.307863,4.805,Rural,2,1,0.244,0.125,0.198
Pithoragarh,29.602133,80.280646,29.636696,80.221287,6.906,Highway,0,0,0.395,0.661,0.251
Pithoragarh,29.595874,80.283308,29.534458,80.274111,6.887,Hilly,3,1,0.198,0.53,0.315
Pithoragarh,29.635515,80.25978,29.611527,80.363238,10.35,Rural,0,0,0.412,0.427,0.209
Pithoragarh,29.58106,80.23457,29.56783,80.303788,6.854,City,3,0,0.246,0.395,0.303
Pithoragarh,29.584426,80.321415,29.654819,80.310718,7.895,City,2,1,0.268,0.681,0.317
Pithoragarh,29.508807,80.414535,29.621578,80.274497,18.458,Rural,0,0,0.4,0.36,0.192
Pithoragarh,29.629427,80.30864,29.624142,80.225679,8.04,Highway,2,0,0.397,0.502,0.32
Pithoragarh,29.604899,80.292419,29.628911,80.257656,4.292,City,1,0,0.251,0.121,0.15
Pithoragarh,29.572498,80.318958,29.614702,80.287716,5.581,Rural,4,2,0.301,0.324,0.355
Pithoragarh,29.521156,80.268896,29.600288,80.297958,9.237,City,2,1,0.701,0.341,0.379
Pithoragarh,29.571875,80.330807,29.642087,80.376354,8.963,Hilly,2,0,0.221,0.368,0.24
Pithoragarh,29.574104,80.32265,29.550877,80.35024,3.714,Hilly,2,0,0.436,0.17,0.265
Pithoragarh,29.580242,80.321434,29.591957,80.299599,2.481,Highway,5,3,0.183,0.491,0.403
Pithoragarh,29.609738,80.33414,29.594111,80.338642,1.791,City,1,0,0.504,0.508,0.303
Pithoragarh,29.61481,80.335886,29.578741,80.29762,5.457,City,1,1,0.518,0.261,0.258
Pithoragarh,29.597986,80.321697,29.555479,80.340951,5.08,Hilly,1,0,0.224,0.271,0.171
Pithoragarh,29.6609,80.218672,29.62146,80.277439,7.176,City,3,1,0.514,0.201,0.344
Pithoragarh,29.525631,80.286861,29.606917,80.330454,9.974,City,2,1,0.366,0.302,0.27
Pithoragarh,29.571145,80.331166,29.577428,80.329473,0.718,Highway,0,0,0.302,0.144,0.12
Pithoragarh,29.588099,80.27945,29.572659,80.297738,2.465,Hilly,0,0,0.607,0.56,0.294
Pithoragarh,29.556317,80.366351,29.599676,80.32204,6.45,Rural,3,2,0.165,0.177,0.235
Pithoragarh,29.506146,80.426106,29.536606,80.386868,5.088,Hilly,2,2,0.332,0.252,0.25
Pithoragarh,29.570131,80.339559,29.568952,80.317588,2.129,Highway,0,0,0.267,0.371,0.154
Pithoragarh,29.574048,80.337606,29.594478,80.309372,3.552,Hilly,2,0,0.319,0.695,0.335
Pithoragarh,29.66087,80.324757,29.58872,80.276703,9.27,Rural,1,1,0.152,0.445,0.185
Pithoragarh,29.576786,80.315153,29.547216,80.27656,4.974,Rural,0,0,0.221,0.2,0.106
Pithoragarh,29.591697,80.364926,29.591751,80.250564,11.058,City,0,0,0.441,0.524,0.237
Pithoragarh,29.550041,80.212584,29.656379,80.207651,11.834,Hilly,0,0,0.34,0.555,0.213
Pithoragarh,29.503118,80.323286,29.592732,80.295823,10.313,City,2,2,0.377,0.212,0.256
Pithoragarh,29.563569,80.29122,29.667985,80.251487,12.229,Rural,1,0,0.163,0.468,0.193
Pithoragarh,29.662505,80.400145,29.562588,80.268864,16.867,City,0,0,0.601,0.338,0.248
Pithoragarh,29.635066,80.37294,29.616007,80.313794,6.097,Hilly,0,0,0.226,0.355,0.139
Pithoragarh,29.575324,80.334374,29.606475,80.354106,3.955,Highway,3,1,0.399,0.362,0.342
Pithoragarh,29.605066,80.327657,29.549979,80.413913,10.349,Rural,0,0,0.298,0.369,0.163
Pithoragarh,29.572101,80.298315,29.663205,80.356529,11.588,Hilly,1,0,0.667,0.448,0.34
Pithoragarh,29.545966,80.325255,29.564471,80.305866,2.784,Rural,0,0,0.321,0.237,0.144
Pithoragarh,29.55577,80.340675,29.588289,80.296619,5.588,City,3,1,0.606,0.366,0.405
Pithoragarh,29.568328,80.359818,29.620442,80.33959,6.116,Highway,2,2,0.611,0.633,0.41
Pithoragarh,29.608818,80.326804,29.517068,80.31365,10.281,Highway,3,1,0.692,0.148,0.387
Pithoragarh,29.543907,80.348292,29.497749,80.311662,6.237,Highway,4,3,0.211,0.296,0.323
Pithoragarh,29.607188,80.351677,29.638581,80.235252,11.783,Hilly,2,1,0.377,0.136,0.241
Pithoragarh,29.620438,80.272744,29.619531,80.316143,4.196,Hilly,4,3,0.39,0.472,0.411
Pithoragarh,29.588448,80.326328,29.590752,80.332906,0.686,Rural,1,0,0.292,0.2,0.178
Pithoragarh,29.601438,80.347221,29.60279,80.338337,0.872,City,5,1,0.389,0.351,0.437
Pithoragarh,29.562609,80.280286,29.566204,80.290498,1.065,Highway,1,0,0.224,0.513,0.22
Pithoragarh,29.598249,80.373313,29.601686,80.290609,8.005,Rural,1,0,0.526,0.782,0.364
Pithoragarh,29.636147,80.359016,29.63235,80.298019,5.911,Rural,3,2,0.319,0.864,0.419
Pithoragarh,29.562728,80.395413,29.569621,80.323363,7.01,City,2,0,0.595,0.506,0.38
Pithoragarh,29.598936,80.309707,29.674601,80.353062,9.399,Hilly,2,1,0.911,0.144,0.402
Pithoragarh,29.605958,80.310589,29.609963,80.351038,3.936,Rural,4,4,0.329,0.375,0.374
Pithoragarh,29.608365,80.298436,29.55863,80.360163,8.137,Highway,2,2,0.426,0.584,0.345
Pithoragarh,29.570583,80.249439,29.582674,80.349961,9.814,City,0,0,0.505,0.404,0.232
Pithoragarh,29.619565,80.37755,29.556723,80.26641,12.819,City,1,0,0.555,0.204,0.257
Pithoragarh,29.600459,80.365402,29.547372,80.270013,10.952,Highway,2,2,0.447,0.536,0.341
Pithoragarh,29.56056,80.282842,29.593691,80.325441,5.527,Hilly,5,5,0.264,0.08,0.345
Pithoragarh,29.689328,80.337408,29.57821,80.305005,12.746,Rural,1,0,0.404,0.75,0.321
Pithoragarh,29.543393,80.236448,29.5711,80.308799,7.646,Rural,0,0,0.639,0.782,0.348
Pithoragarh,29.566849,80.282962,29.54957,80.240707,4.516,Hilly,2,0,0.477,0.357,0.315
Pithoragarh,29.629899,80.374775,29.628736,80.343117,3.063,City,3,2,0.795,0.594,0.507
Pithoragarh,29.595562,80.263857,29.581996,80.321534,5.777,Hilly,0,0,0.411,0.415,0.206
Pithoragarh,29.574219,80.301789,29.576815,80.222859,7.638,Highway,3,2,0.532,0.247,0.359
Pithoragarh,29.621384,80.32929,29.575318,80.307417,5.542,Hilly,2,0,0.223,0.116,0.19
Pithoragarh,29.555576,80.419542,29.672887,80.211944,23.935,Rural,4,0,0.602,0.716,0.524
Pithoragarh,29.544031,80.239592,29.600638,80.339336,11.518,City,1,0,0.321,0.65,0.276
Pithoragarh,29.574641,80.273522,29.636779,80.392688,13.434,City,1,0,0.39,0.211,0.209
Pithoragarh,29.60249,80.317457,29.676389,80.383726,10.418,Rural,3,2,0.464,0.485,0.386
Pithoragarh,29.607654,80.291761,29.53935,80.312819,7.863,Hilly,3,1,0.351,0.348,0.325
Pithoragarh,29.593698,80.311936,29.655635,80.363643,8.51,Rural,1,0,0.336,0.676,0.286
Pithoragarh,29.584574,80.323144,29.61887,80.268334,6.529,City,2,0,0.463,0.122,0.263
Pithoragarh,29.534118,80.226215,29.613165,80.257976,9.311,Hilly,3,3,0.309,0.541,0.351
Pithoragarh,29.575124,80.298956,29.611349,80.240913,6.908,City,4,3,0.116,0.56,0.347
Pithoragarh,29.600174,80.332991,29.607276,80.332436,0.792,Rural,4,2,0.312,0.104,0.314
Pithoragarh,29.519148,80.359223,29.489375,80.300959,6.539,City,0,0,0.429,0.424,0.213
Pithoragarh,29.600674,80.251817,29.594291,80.256315,0.832,Highway,2,0,0.534,0.515,0.363
Pithoragarh,29.552858,80.302165,29.659623,80.266269,12.369,Hilly,0,0,0.421,0.303,0.187
Pithoragarh,29.631541,80.388281,29.533448,80.336894,11.986,Rural,0,0,0.294,0.198,0.128
Pithoragarh,29.581523,80.317757,29.622297,80.293543,5.103,Hilly,2,1,0.65,0.52,0.399
Pithoragarh,29.632829,80.301482,29.557465,80.385753,11.688,Highway,2,2,0.464,0.254,0.29
Pithoragarh,29.611839,80.363038,29.562142,80.259233,11.458,Highway,0,0,0.445,0.216,0.177
Pithoragarh,29.582511,80.313168,29.643747,80.37691,9.183,Hilly,0,0,0.213,0.207,0.105
Pithoragarh,29.601914,80.376574,29.639881,80.293244,9.094,City,0,0,0.217,0.696,0.204
Pithoragarh,29.568922,80.275418,29.588019,80.249382,3.294,Highway,0,0,0.741,0.061,0.235
Pithoragarh,29.549833,80.310197,29.562182,80.316041,1.485,City,2,0,0.263,0.425,0.264
Pithoragarh,29.656432,80.287403,29.574006,80.270767,9.305,City,0,0,0.252,0.295,0.135
Pithoragarh,29.605006,80.31824,29.643109,80.336396,4.586,Rural,2,0,0.457,0.727,0.382
Pithoragarh,29.595262,80.352243,29.601141,80.310397,4.098,City,2,2,0.402,0.344,0.289
Pithoragarh,29.56748,80.241355,29.575762,80.26011,2.034,Rural,3,1,0.436,0.327,0.346
Pithoragarh,29.561348,80.294849,29.55311,80.358957,6.268,Highway,2,1,0.166,0.26,0.202
Pithoragarh,29.552775,80.292984,29.630095,80.389767,12.708,Hilly,3,2,0.437,0.296,0.34
Pithoragarh,29.595165,80.303764,29.554688,80.33396,5.365,City,3,0,0.408,0.712,0.415
Pithoragarh,29.575593,80.306645,29.60192,80.397315,9.243,Hilly,2,0,0.325,0.771,0.352
Pithoragarh,29.652984,80.318998,29.584599,80.323802,7.618,Hilly,3,3,0.32,0.125,0.271
Pithoragarh,29.566854,80.318111,29.515042,80.348823,6.482,City,3,0,0.116,0.692,0.323
Pithoragarh,29.530045,80.251137,29.566067,80.312923,7.195,Hilly,2,2,0.196,0.377,0.234
Roorkee,29.841855,77.832036,29.863059,77.890058,6.072,City,4,3,0.608,0.097,0.402
Roorkee,29.923994,77.881932,29.812044,77.804793,14.501,Highway,2,1,0.194,0.234,0.205
Roorkee,29.915618,77.845378,29.923276,77.908017,6.097,City,0,0,0.187,0.515,0.159
Roorkee,29.923361,77.834993,29.86315,77.923414,10.839,City,5,1,0.156,0.161,0.329
Roorkee,29.89087,77.872249,29.891097,77.877268,0.485,City,3,1,0.31,0.301,0.303
Roorkee,29.860585,77.844458,29.869812,77.914151,6.798,Hilly,0,0,0.094,0.297,0.088
Roorkee,29.870738,77.87585,29.867336,77.845685,2.933,Hilly,1,0,0.343,0.496,0.252
Roorkee,29.848105,77.865759,29.90296,77.891547,6.587,Rural,2,0,0.066,0.374,0.195
Roorkee,29.860433,77.864139,29.879421,77.860284,2.144,City,0,0,0.373,0.244,0.161
Roorkee,29.887366,77.874126,29.892884,77.893715,1.986,City,2,1,0.38,0.269,0.268
Roorkee,29.926345,77.926707,29.90029,77.81312,11.325,Rural,3,0,0.324,0.225,0.292
Roorkee,29.820097,77.81073,29.844656,77.955842,14.261,Rural,0,0,0.465,0.517,0.243
Roorkee,29.877965,77.877598,29.85119,77.963187,8.774,Highway,1,0,0.249,0.247,0.174
Roorkee,29.871749,77.887375,29.793407,77.994637,13.525,Hilly,2,2,0.026,0.16,0.14
Roorkee,29.850535,77.945708,29.858585,77.860642,8.252,Highway,1,1,0.555,0.355,0.287
Roorkee,29.847785,77.905987,29.851405,77.906805,0.41,City,3,2,0.151,0.361,0.268
Roorkee,29.899083,77.88557,29.846058,77.905008,6.187,Highway,0,0,0.221,0.501,0.167
Roorkee,29.902981,77.79183,29.873564,77.889661,9.983,Hilly,2,1,0.192,0.359,0.229
Roorkee,29.926262,77.883885,29.952018,77.960547,7.923,City,2,0,0.099,0.265,0.183
Roorkee,29.955673,77.85108,29.857271,77.900857,11.947,Hilly,3,0,0.246,0.264,0.277
Roorkee,29.886661,77.9088,29.858327,77.883601,3.979,Highway,1,0,0.449,0.401,0.265
Roorkee,29.813291,77.914635,29.863597,77.898398,5.809,City,0,0,0.326,0.312,0.16
Roorkee,29.837814,77.858103,29.910771,77.971422,13.608,Hilly,2,2,0.13,0.271,0.193
Roorkee,29.878672,77.889301,29.851933,77.914816,3.859,City,3,1,0.327,0.43,0.334
Roorkee,29.929952,77.897922,29.872234,77.878074,6.697,Highway,5,5,0.085,0.052,0.286
Roorkee,29.903846,77.928666,29.970218,77.853564,10.336,City,1,0,0.179,0.336,0.171
Roorkee,29.91742,77.963795,29.883961,77.849565,11.623,Rural,2,0,0.269,0.616,0.304
Roorkee,29.864589,77.879785,29.872851,77.902455,2.371,City,0,0,0.664,0.009,0.201
Roorkee,29.874718,77.895991,29.908121,77.935645,5.33,Highway,3,1,0.288,0.657,0.368
Roorkee,29.878644,77.814039,29.863576,77.878788,6.464,Hilly,1,1,0.124,0.633,0.214
Roorkee,29.852232,77.913953,29.879763,77.802242,11.199,Hilly,0,0,0.516,0.294,0.214
Roorkee,29.851666,77.911024,29.948247,77.805349,14.802,Hilly,0,0,0.279,0.313,0.146
Roorkee,29.954196,77.932592,29.865176,77.880421,11.103,City,2,1,0.184,0.244,0.204
Roorkee,29.851532,77.897258,29.849279,77.922498,2.447,Hilly,2,2,0.257,0.679,0.313
Roorkee,29.892571,77.842763,29.893273,77.954015,10.725,Hilly,3,3,0.624,0.052,0.348
Roorkee,29.857653,77.911822,29.850153,77.85768,5.288,City,0,0,0.043,0.273,0.067
Roorkee,29.860492,77.886637,29.897587,77.926517,5.639,Rural,0,0,0.36,0.354,0.179
Roorkee,29.889093,77.88862,29.875473,77.887752,1.517,City,2,1,0.307,0.523,0.297
Roorkee,29.858451,77.91452,29.860378,77.826783,8.464,Highway,0,0,0.179,0.235,0.101
Roorkee,29.928214,77.826809,29.834265,77.907602,13.031,Rural,1,0,0.085,0.586,0.193
Roorkee,29.917566,77.935332,29.897012,77.877541,6.021,Highway,0,0,0.444,0.349,0.203
Roorkee,29.935371,77.790765,29.880673,77.897424,11.945,Hilly,2,0,0.512,0.396,0.333
Roorkee,29.898314,77.84444,29.881569,77.893025,5.04,Hilly,3,0,0.2,0.243,0.259
Roorkee,29.920502,77.875907,29.893215,77.945457,7.358,Highway,0,0,0.198,0.157,0.091
Roorkee,29.83336,77.90193,29.846717,77.910568,1.703,City,0,0,0.036,0.645,0.14
Roorkee,29.899068,77.919358,29.898232,77.859471,5.774,Hilly,2,1,0.095,0.288,0.186
Roorkee,29.904133,77.896924,29.91805,77.944609,4.85,Highway,2,2,0.136,0.211,0.183
Roorkee,29.901522,77.829271,29.855712,77.905113,8.912,Hilly,1,0,0.222,0.459,0.208
Roorkee,29.811512,77.834815,29.848204,77.872024,5.434,City,1,0,0.072,0.509,0.173
Roorkee,29.890275,77.837976,29.915397,77.927972,9.114,Hilly,2,1,0.183,0.182,0.191
Roorkee,29.86287,77.955559,29.846692,77.870239,8.422,Highway,2,2,0.203,0.822,0.325
Roorkee,29.874229,77.842815,29.875329,77.934891,8.879,City,2,0,0.345,0.473,0.298
Roorkee,29.867361,77.8753,29.859339,77.932853,5.621,City,4,1,0.396,0.124,0.344
Roorkee,29.886741,77.878867,29.867045,77.849586,3.573,Hilly,1,0,0.229,0.345,0.188
Roorkee,29.862616,77.894974,29.836601,77.889427,2.942,Hilly,0,0,0.097,0.343,0.098
Roorkee,29.880033,77.907105,29.900943,77.869594,4.299,City,1,0,0.152,0.275,0.15
Roorkee,29.890542,77.933936,29.844323,77.839633,10.445,Rural,4,1,0.31,0.783,0.45
Roorkee,29.890511,77.80837,29.875656,77.915037,10.416,City,3,0,0.329,0.739,0.397
Roorkee,29.869272,77.884055,29.924708,77.986566,11.647,Rural,1,0,0.53,0.177,0.244
Roorkee,29.951652,77.949385,29.857729,77.822628,16.073,Hilly,2,2,0.072,0.087,0.139
Roorkee,29.839882,77.93656,29.893538,77.887002,7.644,City,2,2,0.107,0.224,0.177
Roorkee,29.804054,77.965787,29.866151,77.888416,10.167,Highway,0,0,0.14,0.342,0.11
Roorkee,29.793102,77.94838,29.866686,77.879983,10.511,Highway,0,0,0.552,0.624,0.29
Roorkee,29.865395,77.923524,29.887887,77.921649,2.507,Highway,0,0,0.271,0.223,0.126
Roorkee,29.808766,77.865319,29.880281,77.815811,9.276,Rural,1,0,0.038,0.575,0.176
Roorkee,29.880432,77.86024,29.939741,77.832314,7.123,Highway,2,1,0.502,0.193,0.289
Roorkee,29.788375,77.880833,29.87138,77.863229,9.385,City,1,0,0.376,0.643,0.291
Roorkee,29.841255,77.846525,29.773784,77.971517,14.203,Hilly,0,0,0.482,0.174,0.179
Roorkee,29.843151,77.928599,29.939846,77.964626,11.299,Highway,4,3,0.178,0.552,0.364
Roorkee,29.9019,77.920951,29.851872,77.859154,8.152,City,5,2,0.101,0.184,0.317
Roorkee,29.864895,77.888818,29.837804,77.864803,3.8,Highway,4,2,0.14,0.415,0.325
Roorkee,29.941993,77.794586,29.841755,77.879321,13.819,Hilly,1,0,0.207,0.311,0.174
